cve_ent|year|month|homicides|pop_est|homicide_rate
28|2017|10|147|3269458.736768764|52.974882845458836
28|2017|11|156|3269458.736768764|58.09218445365961
28|2017|12|121|3269458.736768764|43.605175675513735
28|2018|1|101|3269587.0308327107|36.396280426065104
28|2018|2|66|3269587.0308327107|26.331962429890098
28|2018|3|114|3269587.0308327107|41.080950183875466
28|2018|4|105|3269587.0308327107|39.09897451710953
28|2018|5|105|3269587.0308327107|37.83771727462214
28|2018|6|58|3269587.0308327107|21.597528780879554
28|2018|7|92|3269587.0308327107|33.153047516811775
28|2018|8|77|3269587.0308327107|27.7476593347229
28|2018|9|93|3269587.0308327107|34.63052028658273
28|2018|10|67|3269587.0308327107|24.144067213330317
28|2018|11|70|3269587.0308327107|26.06598301140636
28|2018|12|85|3269587.0308327107|30.630533031836972
28|2019|1|76|3269715.3248966574|27.38622552504712
28|2019|2|60|3269715.3248966574|23.937208400652086
28|2019|3|64|3269715.3248966574|23.062084652671263
28|2019|4|58|3269715.3248966574|21.59668135703277
28|2019|5|56|3269715.3248966574|20.179324071087354
28|2019|6|60|3269715.3248966574|22.34139450727528
28|2019|7|87|3269715.3248966574|31.350021324724995
28|2019|8|89|3269715.3248966574|32.070711470120976
28|2019|9|70|3269715.3248966574|26.064960258487826
28|2019|10|84|3269715.3248966574|30.26898610663103
28|2019|11|64|3269715.3248966574|23.8308208077603
28|2019|12|59|3269715.3248966574|21.26035928918132
28|2020|1|72|3269843.7956662537|25.943825872339858
28|2020|2|80|3269843.7956662537|31.915023890576816
28|2020|3|63|3269843.7956662537|22.700847638297375
28|2020|4|60|3269843.7956662537|22.34051672340377
28|2020|5|65|3269843.7956662537|23.421509468084594
28|2020|6|60|3269843.7956662537|22.34051672340377
28|2020|7|93|3269843.7956662537|33.51077508510566
28|2020|8|81|3269843.7956662537|29.186804106382343
28|2020|9|65|3269843.7956662537|24.202226450354082
28|2020|10|55|3269843.7956662537|19.818200319148502
28|2020|11|30|3269843.7956662537|11.170258361701885
28|2020|12|49|3269843.7956662537|17.656214829786848
28|2021|1|70|3269971.913024551|25.222175800075036
28|2021|2|57|3269971.913024551|22.738563591190097
28|2021|3|63|3269971.913024551|22.699958220067533
28|2021|4|65|3269971.913024551|24.20127820816724
28|2021|5|43|3269971.913024551|15.49362227718895
28|2021|6|76|3269971.913024551|28.296879135703236
28|2021|7|37|3269971.913024551|13.331721494325377
28|2021|8|75|3269971.913024551|27.023759785794677
28|2021|9|70|3269971.913024551|26.062914993410875
28|2021|10|61|3269971.913024551|21.97932462577967
28|2021|11|52|3269971.913024551|19.36102256653379
28|2021|12|49|3269971.913024551|17.655523060052527
28|2022|1|46|3270100.2070884975|16.57392240742041
28|2022|2|28|3270100.2070884975|11.169382491957236
28|2022|3|41|3270100.2070884975|14.772409102266021
28|2022|4|28|3270100.2070884975|10.424756992493421
28|2022|5|30|3270100.2070884975|10.809079830926358
28|2022|6|41|3270100.2070884975|15.264822739008224
28|2022|7|38|3270100.2070884975|13.691501119173386
28|2022|8|45|3270100.2070884975|16.213619746389536
28|2022|9|40|3270100.2070884975|14.892509989276316
28|2022|10|31|3270100.2070884975|11.169382491957235
28|2022|11|26|3270100.2070884975|9.680131493029606
28|2022|12|37|3270100.2070884975|13.331198458142508
29|2000|1|0|962684.8762536936|0
29|2000|2|5|962684.8762536936|6.775136484903728
29|2000|3|5|962684.8762536936|6.119478115396914
29|2000|4|7|962684.8762536936|8.852845006940871
29|2000|5|4|962684.8762536936|4.895582492317532
29|2000|6|4|962684.8762536936|5.058768575394783
29|2000|7|3|962684.8762536936|3.6716868692381484
29|2000|8|15|962684.8762536936|18.35843434619074
29|2000|9|4|962684.8762536936|5.058768575394783
29|2000|10|1|962684.8762536936|1.223895623079383
29|2000|11|5|962684.8762536936|6.323460719243479
29|2000|12|3|962684.8762536936|3.6716868692381484
29|2001|1|10|962787.8408258646|12.237647345452023
29|2001|2|4|962787.8408258646|5.419529538700182
29|2001|3|2|962787.8408258646|2.447529469090405
29|2001|4|6|962787.8408258646|7.587341354180255
29|2001|5|5|962787.8408258646|6.118823672726012
29|2001|6|5|962787.8408258646|6.322784461816879
29|2001|7|3|962787.8408258646|3.671294203635607
29|2001|8|3|962787.8408258646|3.671294203635607
29|2001|9|3|962787.8408258646|3.7936706770901276
29|2001|10|3|962787.8408258646|3.671294203635607
29|2001|11|1|962787.8408258646|1.2645568923633757
29|2001|12|7|962787.8408258646|8.566353141816418
29|2002|1|8|962890.9474117476|9.789069548269705
29|2002|2|4|962890.9474117476|5.418949214220729
29|2002|3|3|962890.9474117476|3.670901080601139
29|2002|4|2|962890.9474117476|2.52884296663634
29|2002|5|7|962890.9474117476|8.565435854735991
29|2002|6|4|962890.9474117476|5.05768593327268
29|2002|7|2|962890.9474117476|2.447267387067426
29|2002|8|4|962890.9474117476|4.894534774134852
29|2002|9|4|962890.9474117476|5.05768593327268
29|2002|10|6|962890.9474117476|7.341802161202278
29|2002|11|8|962890.9474117476|10.11537186654536
29|2002|12|4|962890.9474117476|4.894534774134852
29|2003|1|0|962994.0539976306|0
29|2003|2|1|962994.0539976306|1.3545922535026318
29|2003|3|4|962994.0539976306|4.89401072233209
29|2003|4|2|962994.0539976306|2.5285722065382465
29|2003|5|1|962994.0539976306|1.2235026805830225
29|2003|6|5|962994.0539976306|6.3214305163456155
29|2003|7|6|962994.0539976306|7.341016083498135
29|2003|8|2|962994.0539976306|2.447005361166045
29|2003|9|2|962994.0539976306|2.5285722065382465
29|2003|10|4|962994.0539976306|4.89401072233209
29|2003|11|4|962994.0539976306|5.057144413076493
29|2003|12|8|962994.0539976306|9.78802144466418
29|2004|1|6|963097.3025972258|7.340229091749551
29|2004|2|7|963097.3025972258|9.481129243509837
29|2004|3|7|963097.3025972258|8.563600607041144
29|2004|4|3|963097.3025972258|3.792451697403935
29|2004|5|1|963097.3025972258|1.2233715152915918
29|2004|6|1|963097.3025972258|1.2641505658013115
29|2004|7|1|963097.3025972258|1.2233715152915918
29|2004|8|4|963097.3025972258|4.893486061166367
29|2004|9|3|963097.3025972258|3.792451697403935
29|2004|10|7|963097.3025972258|8.563600607041144
29|2004|11|2|963097.3025972258|2.528301131602623
29|2004|12|8|963097.3025972258|9.786972122332735
29|2005|1|2|963200.2671693966|2.446481477655986
29|2005|2|3|963200.2671693966|4.0629067396786915
29|2005|3|5|963200.2671693966|6.116203694139964
29|2005|4|5|963200.2671693966|6.320077150611297
29|2005|5|5|963200.2671693966|6.116203694139964
29|2005|6|3|963200.2671693966|3.7920462903667786
29|2005|7|5|963200.2671693966|6.116203694139964
29|2005|8|2|963200.2671693966|2.446481477655986
29|2005|9|7|963200.2671693966|8.848108010855816
29|2005|10|4|963200.2671693966|4.892962955311972
29|2005|11|5|963200.2671693966|6.320077150611297
29|2005|12|4|963200.2671693966|4.892962955311972
29|2006|1|4|963303.3737552796|4.892439240022564
29|2006|2|10|963303.3737552796|13.541572896491024
29|2006|3|3|963303.3737552796|3.6693294300169232
29|2006|4|4|963303.3737552796|5.055520548023316
29|2006|5|3|963303.3737552796|3.6693294300169232
29|2006|6|2|963303.3737552796|2.527760274011658
29|2006|7|5|963303.3737552796|6.115549050028205
29|2006|8|2|963303.3737552796|2.446219620011282
29|2006|9|0|963303.3737552796|0
29|2006|10|5|963303.3737552796|6.115549050028205
29|2006|11|4|963303.3737552796|5.055520548023316
29|2006|12|1|963303.3737552796|1.223109810005641
29|2007|1|0|963406.4803411628|0
29|2007|2|2|963406.4803411628|2.7080247275321363
29|2007|3|8|963406.4803411628|9.783831273664491
29|2007|4|4|963406.4803411628|5.054979491393321
29|2007|5|3|963406.4803411628|3.6689367276241844
29|2007|6|3|963406.4803411628|3.7912346185449906
29|2007|7|1|963406.4803411628|1.2229789092080614
29|2007|8|6|963406.4803411628|7.337873455248369
29|2007|9|5|963406.4803411628|6.318724364241651
29|2007|10|1|963406.4803411628|1.2229789092080614
29|2007|11|1|963406.4803411628|1.2637448728483303
29|2007|12|2|963406.4803411628|2.445957818416123
29|2008|1|3|963509.728940758|3.668543568564392
29|2008|2|8|963509.728940758|10.830938154809157
29|2008|3|2|963509.728940758|2.4456957123762613
29|2008|4|4|963509.728940758|5.054437805577607
29|2008|5|4|963509.728940758|4.8913914247525225
29|2008|6|7|963509.728940758|8.845266159760811
29|2008|7|5|963509.728940758|6.114239280940653
29|2008|8|3|963509.728940758|3.668543568564392
29|2008|9|7|963509.728940758|8.845266159760811
29|2008|10|4|963509.728940758|4.8913914247525225
29|2008|11|3|963509.728940758|3.7908283541832053
29|2008|12|5|963509.728940758|6.114239280940653
29|2009|1|9|963612.6935129288|11.004454724861137
29|2009|2|8|963612.6935129288|10.829780840339533
29|2009|3|6|963612.6935129288|7.336303149907426
29|2009|4|5|963612.6935129288|6.317372156864726
29|2009|5|6|963612.6935129288|7.336303149907426
29|2009|6|4|963612.6935129288|5.053897725491782
29|2009|7|3|963612.6935129288|3.668151574953713
29|2009|8|8|963612.6935129288|9.7817375332099
29|2009|9|7|963612.6935129288|8.844321019610618
29|2009|10|12|963612.6935129288|14.672606299814852
29|2009|11|5|963612.6935129288|6.317372156864726
29|2009|12|5|963612.6935129288|6.113585958256189
29|2010|1|2|1169940.4587503246|2.0141637083140767
29|2010|2|1|1169940.4587503246|1.1149834813881496
29|2010|3|6|1169940.4587503246|6.04249112494223
29|2010|4|2|1169940.4587503246|2.0813024985912127
29|2010|5|5|1169940.4587503246|5.035409270785192
29|2010|6|1|1169940.4587503246|1.0406512492956064
29|2010|7|5|1169940.4587503246|5.035409270785192
29|2010|8|8|1169940.4587503246|8.056654833256307
29|2010|9|6|1169940.4587503246|6.243907495773637
29|2010|10|8|1169940.4587503246|8.056654833256307
29|2010|11|5|1169940.4587503246|5.203256246478031
29|2010|12|7|1169940.4587503246|7.049572979099269
29|2011|1|9|1170026.1136907693|9.063073151944279
29|2011|2|7|1170026.1136907693|7.804312991952017
29|2011|3|12|1170026.1136907693|12.084097535925705
29|2011|4|4|1170026.1136907693|4.162300262374409
29|2011|5|4|1170026.1136907693|4.028032511975235
29|2011|6|11|1170026.1136907693|11.446325721529627
29|2011|7|12|1170026.1136907693|12.084097535925705
29|2011|8|6|1170026.1136907693|6.042048767962853
29|2011|9|4|1170026.1136907693|4.162300262374409
29|2011|10|7|1170026.1136907693|7.049056895956662
29|2011|11|4|1170026.1136907693|4.162300262374409
29|2011|12|10|1170026.1136907693|10.070081279938089
29|2012|1|4|1170111.8866079266|4.027737244400476
29|2012|2|5|1170111.8866079266|5.574100650732801
29|2012|3|9|1170111.8866079266|9.06240879990107
29|2012|4|2|1170111.8866079266|2.080997576273579
29|2012|5|5|1170111.8866079266|5.034671555500594
29|2012|6|6|1170111.8866079266|6.242992728820737
29|2012|7|9|1170111.8866079266|9.06240879990107
29|2012|8|4|1170111.8866079266|4.027737244400476
29|2012|9|6|1170111.8866079266|6.242992728820737
29|2012|10|8|1170111.8866079266|8.055474488800952
29|2012|11|7|1170111.8866079266|7.283491516957527
29|2012|12|8|1170111.8866079266|8.055474488800952
29|2013|1|8|1170197.4235716588|8.054885664372428
29|2013|2|6|1170197.4235716588|6.688431846309248
29|2013|3|9|1170197.4235716588|9.061746372418982
29|2013|4|10|1170197.4235716588|10.404227316481052
29|2013|5|5|1170197.4235716588|5.034303540232767
29|2013|6|7|1170197.4235716588|7.282959121536735
29|2013|7|10|1170197.4235716588|10.068607080465535
29|2013|8|4|1170197.4235716588|4.027442832186214
29|2013|9|6|1170197.4235716588|6.242536389888631
29|2013|10|11|1170197.4235716588|11.07546778851209
29|2013|11|9|1170197.4235716588|9.363804584832947
29|2013|12|4|1170197.4235716588|4.027442832186214
29|2014|1|6|1170283.0785121033|6.040722085546728
29|2014|2|8|1170283.0785121033|8.91725641199755
29|2014|3|6|1170283.0785121033|6.040722085546728
29|2014|4|9|1170283.0785121033|9.363119232597429
29|2014|5|7|1170283.0785121033|7.047509099804515
29|2014|6|10|1170283.0785121033|10.403465813997142
29|2014|7|9|1170283.0785121033|9.06108312832009
29|2014|8|11|1170283.0785121033|11.074657156835668
29|2014|9|3|1170283.0785121033|3.121039744199143
29|2014|10|8|1170283.0785121033|8.054296114062304
29|2014|11|4|1170283.0785121033|4.161386325598857
29|2014|12|7|1170283.0785121033|7.047509099804515
29|2015|1|6|1170368.733452548|6.04027998753463
29|2015|2|4|1170368.733452548|4.4583018955612745
29|2015|3|12|1170368.733452548|12.08055997506926
29|2015|4|11|1170368.733452548|11.442974865273937
29|2015|5|4|1170368.733452548|4.026853325023087
29|2015|6|5|1170368.733452548|5.201352211488154
29|2015|7|3|1170368.733452548|3.020139993767315
29|2015|8|5|1170368.733452548|5.0335666562788575
29|2015|9|3|1170368.733452548|3.120811326892892
29|2015|10|7|1170368.733452548|7.046993318790402
29|2015|11|8|1170368.733452548|8.322163538381046
29|2015|12|10|1170368.733452548|10.067133312557715
29|2016|1|9|1170454.5063697055|9.059756018159218
29|2016|2|4|1170454.5063697055|4.457975183538663
29|2016|3|9|1170454.5063697055|9.059756018159218
29|2016|4|10|1170454.5063697055|10.401942094923546
29|2016|5|5|1170454.5063697055|5.033197787866232
29|2016|6|9|1170454.5063697055|9.361747885431193
29|2016|7|7|1170454.5063697055|7.046476903012725
29|2016|8|11|1170454.5063697055|11.07303513330571
29|2016|9|10|1170454.5063697055|10.401942094923546
29|2016|10|3|1170454.5063697055|3.0199186727197396
29|2016|11|10|1170454.5063697055|10.401942094923546
29|2016|12|8|1170454.5063697055|8.053116460585972
29|2017|1|9|1170540.0433334375|9.059093978422638
29|2017|2|13|1170540.0433334375|14.487360608350487
29|2017|3|13|1170540.0433334375|13.0853579688327
29|2017|4|10|1170540.0433334375|10.40118197522599
29|2017|5|10|1170540.0433334375|10.065659976025152
29|2017|6|8|1170540.0433334375|8.320945580180792
29|2017|7|7|1170540.0433334375|7.045961983217606
29|2017|8|13|1170540.0433334375|13.0853579688327
29|2017|9|12|1170540.0433334375|12.48141837027119
29|2017|10|8|1170540.0433334375|8.052527980820122
29|2017|11|10|1170540.0433334375|10.40118197522599
29|2017|12|16|1170540.0433334375|16.105055961640243
29|2018|1|19|1170625.6982738825|19.123354591984274
29|2018|2|14|1170625.6982738825|15.60063137767138
29|2018|3|11|1170625.6982738825|11.071415816411948
29|2018|4|12|1170625.6982738825|12.480505102137105
29|2018|5|15|1170625.6982738825|15.09738520419811
29|2018|6|5|1170625.6982738825|5.200210459223793
29|2018|7|14|1170625.6982738825|14.09089285725157
29|2018|8|12|1170625.6982738825|12.077908163358488
29|2018|9|13|1170625.6982738825|13.520547193981864
29|2018|10|13|1170625.6982738825|13.08440051030503
29|2018|11|6|1170625.6982738825|6.2402525510685525
29|2018|12|8|1170625.6982738825|8.051938775572326
29|2019|1|16|1170711.353214327|16.102699313085555
29|2019|2|9|1170711.353214327|10.028243545426049
29|2019|3|15|1170711.353214327|15.09628060601771
29|2019|4|15|1170711.353214327|15.599489959551633
29|2019|5|12|1170711.353214327|12.077024484814167
29|2019|6|30|1170711.353214327|31.198979919103266
29|2019|7|11|1170711.353214327|11.07060577774632
29|2019|8|15|1170711.353214327|15.09628060601771
29|2019|9|20|1170711.353214327|20.799319946068845
29|2019|10|13|1170711.353214327|13.083443191882015
29|2019|11|12|1170711.353214327|12.479591967641307
29|2019|12|17|1170711.353214327|17.109118020153403
29|2020|1|16|1170797.1261314843|16.101519624936888
29|2020|2|10|1170797.1261314843|11.141676526184009
29|2020|3|15|1170797.1261314843|15.095174648378334
29|2020|4|6|1170797.1261314843|6.239338854663045
29|2020|5|10|1170797.1261314843|10.063449765585556
29|2020|6|9|1170797.1261314843|9.359008281994567
29|2020|7|13|1170797.1261314843|13.082484695261222
29|2020|8|10|1170797.1261314843|10.063449765585556
29|2020|9|21|1170797.1261314843|21.837685991320658
29|2020|10|7|1170797.1261314843|7.0444148359098895
29|2020|11|15|1170797.1261314843|15.598347136657614
29|2020|12|10|1170797.1261314843|10.063449765585556
29|2021|1|15|1170882.6630952165|15.094071894492634
29|2021|2|10|1170882.6630952165|11.140862588792181
29|2021|3|16|1170882.6630952165|16.100343354125478
29|2021|4|14|1170882.6630952165|14.55739378268845
29|2021|5|13|1170882.6630952165|13.081528975226949
29|2021|6|13|1170882.6630952165|13.517579941067845
29|2021|7|12|1170882.6630952165|12.075257515594107
29|2021|8|14|1170882.6630952165|14.08780043485979
29|2021|9|17|1170882.6630952165|17.676835307550263
29|2021|10|16|1170882.6630952165|16.100343354125478
29|2021|11|9|1170882.6630952165|9.358324574585433
29|2021|12|10|1170882.6630952165|10.062714596328423
29|2022|1|6|1170968.318035661|6.0371871124308125
29|2022|2|17|1170968.318035661|18.938081001494275
29|2022|3|13|1170968.318035661|13.080572076933429
29|2022|4|24|1170968.318035661|24.95370673138069
29|2022|5|16|1170968.318035661|16.099165633148836
29|2022|6|12|1170968.318035661|12.476853365690346
29|2022|7|9|1170968.318035661|9.055780668646218
29|2022|8|12|1170968.318035661|12.074374224861625
29|2022|9|7|1170968.318035661|7.278164463319369
29|2022|10|15|1170968.318035661|15.092967781077032
29|2022|11|7|1170968.318035661|7.278164463319369
29|2022|12|11|1170968.318035661|11.068176372789823
30|2000|1|43|6909112.699281734|7.332882221285275
30|2000|2|32|6909112.699281734|6.041710268700161
30|2000|3|29|6909112.699281734|4.945432195750534
30|2000|4|47|6909112.699281734|8.28217782667647
30|2000|5|35|6909112.699281734|5.968625063836852
30|2000|6|32|6909112.699281734|5.63892958412015
30|2000|7|43|6909112.699281734|7.332882221285275
30|2000|8|24|6909112.699281734|4.09277147234527
30|2000|9|43|6909112.699281734|7.57731162866145
30|2000|10|26|6909112.699281734|4.433835761707376
30|2000|11|39|6909112.699281734|6.872445430646431
30|2000|12|26|6909112.699281734|4.433835761707376
30|2001|1|27|6909477.39871352|4.604124876378735
30|2001|2|24|6909477.39871352|4.531043529134629
30|2001|3|27|6909477.39871352|4.604124876378735
30|2001|4|44|6909477.39871352|7.753118927630364
30|2001|5|34|6909477.39871352|5.797786881365814
30|2001|6|30|6909477.39871352|5.286217450657066
30|2001|7|39|6909477.39871352|6.650402599213727
30|2001|8|29|6909477.39871352|4.945171163517901
30|2001|9|33|6909477.39871352|5.814839195722773
30|2001|10|32|6909477.39871352|5.456740594226648
30|2001|11|28|6909477.39871352|4.9338029539465955
30|2001|12|37|6909477.39871352|6.309356312074562
30|2002|1|32|6909842.601156379|5.456452191854831
30|2002|2|26|6909842.601156379|4.90837105651227
30|2002|3|30|6909842.601156379|5.115423929863904
30|2002|4|27|6909842.601156379|4.7573442547734315
30|2002|5|29|6909842.601156379|4.944909798868441
30|2002|6|21|6909842.601156379|3.7001566426015575
30|2002|7|30|6909842.601156379|5.115423929863904
30|2002|8|29|6909842.601156379|4.944909798868441
30|2002|9|34|6909842.601156379|5.990729802307285
30|2002|10|37|6909842.601156379|6.309022846832148
30|2002|11|30|6909842.601156379|5.285938060859368
30|2002|12|26|6909842.601156379|4.43336740588205
30|2003|1|26|6910207.803599239|4.433133103723167
30|2003|2|27|6910207.803599239|5.096885175571826
30|2003|3|35|6910207.803599239|5.967679178088878
30|2003|4|29|6910207.803599239|5.109470077239906
30|2003|5|40|6910207.803599239|6.820204774958717
30|2003|6|42|6910207.803599239|7.399922180830208
30|2003|7|34|6910207.803599239|5.79717405871491
30|2003|8|35|6910207.803599239|5.967679178088878
30|2003|9|31|6910207.803599239|5.461847323946106
30|2003|10|31|6910207.803599239|5.285658700593006
30|2003|11|35|6910207.803599239|6.166601817358506
30|2003|12|29|6910207.803599239|4.944648461845071
30|2004|1|26|6910573.509053174|4.432898503664006
30|2004|2|33|6910573.509053174|6.229196661055328
30|2004|3|36|6910573.509053174|6.137859466611702
30|2004|4|23|6910573.509053174|4.052123888605687
30|2004|5|31|6910573.509053174|5.285378985137854
30|2004|6|20|6910573.509053174|3.5235859900919024
30|2004|7|22|6910573.509053174|3.7509141184849284
30|2004|8|35|6910573.509053174|5.9673633703169315
30|2004|9|29|6910573.509053174|5.109199685633258
30|2004|10|22|6910573.509053174|3.7509141184849284
30|2004|11|33|6910573.509053174|5.813916883651638
30|2004|12|31|6910573.509053174|5.285378985137854
30|2005|1|18|6910938.20848496|3.068767781788392
30|2005|2|35|6910938.20848496|6.606375085794454
30|2005|3|40|6910938.20848496|6.819483959529759
30|2005|4|28|6910938.20848496|4.93276006405986
30|2005|5|24|6910938.20848496|4.091690375717856
30|2005|6|39|6910938.20848496|6.870630089226232
30|2005|7|20|6910938.20848496|3.4097419797648794
30|2005|8|31|6910938.20848496|5.285100068635564
30|2005|9|34|6910938.20848496|5.989780077786972
30|2005|10|28|6910938.20848496|4.773638771670831
30|2005|11|23|6910938.20848496|4.051910052620599
30|2005|12|28|6910938.20848496|4.773638771670831
30|2006|1|31|6911303.410927819|5.284820796935125
30|2006|2|39|6911303.410927819|7.3610003957310655
30|2006|3|32|6911303.410927819|5.455298887158838
30|2006|4|26|6911303.410927819|4.580178024010441
30|2006|5|38|6911303.410927819|6.47816742850112
30|2006|6|23|6911303.410927819|4.051695944316928
30|2006|7|19|6911303.410927819|3.23908371425056
30|2006|8|29|6911303.410927819|4.943864616487697
30|2006|9|24|6911303.410927819|4.2278566375481
30|2006|10|34|6911303.410927819|5.796255067606266
30|2006|11|33|6911303.410927819|5.813302876628637
30|2006|12|26|6911303.410927819|4.432430345816556
30|2007|1|25|6911668.613370679|4.26172706028008
30|2007|2|22|6911668.613370679|4.152139793015735
30|2007|3|34|6911668.613370679|5.795948801980909
30|2007|4|30|6911668.613370679|5.284541554747299
30|2007|5|48|6911668.613370679|8.182515955737754
30|2007|6|38|6911668.613370679|6.6937526360132455
30|2007|7|32|6911668.613370679|5.4550106371585025
30|2007|8|41|6911668.613370679|6.989232378859331
30|2007|9|24|6911668.613370679|4.227633243797839
30|2007|10|24|6911668.613370679|4.091257977868877
30|2007|11|34|6911668.613370679|5.989147095380273
30|2007|12|35|6911668.613370679|5.966417884392112
30|2008|1|28|6912034.318824614|4.77288176807767
30|2008|2|33|6912034.318824614|6.227880164213594
30|2008|3|34|6912034.318824614|5.795642146951457
30|2008|4|30|6912034.318824614|5.284261957514563
30|2008|5|13|6912034.318824614|2.215980820893204
30|2008|6|36|6912034.318824614|6.3411143490174755
30|2008|7|25|6912034.318824614|4.261501578640777
30|2008|8|27|6912034.318824614|4.602421704932039
30|2008|9|26|6912034.318824614|4.579693696512622
30|2008|10|19|6912034.318824614|3.23874119976699
30|2008|11|39|6912034.318824614|6.869540544768932
30|2008|12|28|6912034.318824614|4.77288176807767
30|2009|1|48|6912399.0182564|8.18165134279863
30|2009|2|43|6912399.0182564|8.114688422582276
30|2009|3|55|6912399.0182564|9.374808830290098
30|2009|4|45|6912399.0182564|7.925974738336176
30|2009|5|44|6912399.0182564|7.49984706423208
30|2009|6|75|6912399.0182564|13.209957897226959
30|2009|7|50|6912399.0182564|8.522553482081909
30|2009|8|72|6912399.0182564|12.272477014197948
30|2009|9|65|6912399.0182564|11.448630177596698
30|2009|10|67|6912399.0182564|11.420221665989757
30|2009|11|53|6912399.0182564|9.335036914040385
30|2009|12|52|6912399.0182564|8.863455621365185
30|2010|1|35|7643204.806300269|5.395368078036347
30|2010|2|35|7643204.806300269|5.973443229254527
30|2010|3|42|7643204.806300269|6.474441693643616
30|2010|4|37|7643204.806300269|5.893797319531133
30|2010|5|38|7643204.806300269|5.857828199010891
30|2010|6|41|7643204.806300269|6.530964597318283
30|2010|7|51|7643204.806300269|7.861822056567248
30|2010|8|37|7643204.806300269|5.70367482535271
30|2010|9|39|7643204.806300269|6.212380958424708
30|2010|10|31|7643204.806300269|4.778754583403622
30|2010|11|32|7643204.806300269|5.097338222297196
30|2010|12|63|7643204.806300269|9.711662540465426
30|2011|1|45|7643412.401015963|6.936713408696244
30|2011|2|44|7643412.401015963|7.50926753131879
30|2011|3|59|7643412.401015963|9.094802024735076
30|2011|4|70|7643412.401015963|11.150124516200629
30|2011|5|50|7643412.401015963|7.7074593429958265
30|2011|6|79|7643412.401015963|12.58371195399785
30|2011|7|85|7643412.401015963|13.102680883092907
30|2011|8|102|7643412.401015963|15.723217059711487
30|2011|9|126|7643412.401015963|20.070224129161133
30|2011|10|130|7643412.401015963|20.039394291789147
30|2011|11|84|7643412.401015963|13.380149419440752
30|2011|12|145|7643412.401015963|22.351632094687897
30|2012|1|75|7643620.281661949|11.560874589214599
30|2012|2|96|7643620.281661949|16.383410846429832
30|2012|3|74|7643620.281661949|11.406729594691738
30|2012|4|90|7643620.281661949|14.335484490626103
30|2012|5|84|7643620.281661949|12.948179539920352
30|2012|6|107|7643620.281661949|17.043298227744366
30|2012|7|106|7643620.281661949|16.3393694194233
30|2012|8|95|7643620.281661949|14.643774479671826
30|2012|9|66|7643620.281661949|10.512688626459143
30|2012|10|66|7643620.281661949|10.173569638508846
30|2012|11|54|7643620.281661949|8.601290694375662
30|2012|12|64|7643620.281661949|9.865279649463126
30|2013|1|55|7643827.590447351|8.47774476700961
30|2013|2|55|7643827.590447351|9.386074563474926
30|2013|3|62|7643827.590447351|9.556730464629016
30|2013|4|63|7643827.590447351|10.034566987860465
30|2013|5|72|7643827.590447351|11.098138604085309
30|2013|6|65|7643827.590447351|10.353124670014767
30|2013|7|66|7643827.590447351|10.173293720411534
30|2013|8|72|7643827.590447351|11.098138604085309
30|2013|9|52|7643827.590447351|8.282499736011813
30|2013|10|70|7643827.590447351|10.78985697619405
30|2013|11|65|7643827.590447351|10.353124670014767
30|2013|12|68|7643827.590447351|10.481575348302792
30|2014|1|58|7644035.185163045|8.939924414115048
30|2014|2|56|7644035.185163045|9.556470925433327
30|2014|3|48|7644035.185163045|7.39855813581935
30|2014|4|72|7644035.185163045|11.467765110519991
30|2014|5|91|7644035.185163045|14.026433132490851
30|2014|6|78|7644035.185163045|12.423412203063323
30|2014|7|63|7644035.185163045|9.710607553262896
30|2014|8|62|7644035.185163045|9.556470925433327
30|2014|9|69|7644035.185163045|10.989941564248324
30|2014|10|77|7644035.185163045|11.868520342876874
30|2014|11|74|7644035.185163045|11.786314141367768
30|2014|12|84|7644035.185163045|12.94747673768386
30|2015|1|96|7644242.779878739|14.796714426324003
30|2015|2|70|7644242.779878739|11.945264250417814
30|2015|3|65|7644242.779878739|10.018608726156877
30|2015|4|88|7644242.779878739|14.015776720490239
30|2015|5|84|7644242.779878739|12.947125123033501
30|2015|6|76|7644242.779878739|12.104534440423388
30|2015|7|75|7644242.779878739|11.559933145565628
30|2015|8|75|7644242.779878739|11.559933145565628
30|2015|9|97|7644242.779878739|15.449208430540375
30|2015|10|77|7644242.779878739|11.868198029447377
30|2015|11|77|7644242.779878739|12.26380463042896
30|2015|12|88|7644242.779878739|13.563654890797004
30|2016|1|93|7644450.660524725|14.333927297854862
30|2016|2|63|7644450.660524725|10.750445473391148
30|2016|3|69|7644450.660524725|10.634849285505222
30|2016|4|87|7644450.660524725|13.8561297212597
30|2016|5|107|7644450.660524725|16.49172280505882
30|2016|6|134|7644450.660524725|21.341625087917237
30|2016|7|143|7644450.660524725|22.040339823583285
30|2016|8|146|7644450.660524725|22.502724575126987
30|2016|9|127|7644450.660524725|20.226764075861862
30|2016|10|112|7644450.660524725|17.262364057631665
30|2016|11|89|7644450.660524725|14.174661438989808
30|2016|12|108|7644450.660524725|16.645851055573388
30|2017|1|119|7644657.969310127|18.340764430615167
30|2017|2|139|7644657.969310127|23.718593616902982
30|2017|3|155|7644657.969310127|23.889230981053366
30|2017|4|144|7644657.969310127|22.933661741811235
30|2017|5|153|7644657.969310127|23.580982839362356
30|2017|6|183|7644657.969310127|29.14486179688511
30|2017|7|145|7644657.969310127|22.34799027259831
30|2017|8|167|7644657.969310127|25.738719831199436
