pop_est|est_date|ent_mun|month|year|day
4572.723021415766|2015.495890410959|20516|7|2015|1
4573.064544753712|2016.4972677595629|20516|7|2016|1
4573.40512859229|2017.495890410959|20516|7|2017|1
4573.746182180552|2018.495890410959|20516|7|2018|1
4574.087235768814|2019.495890410959|20516|7|2019|1
4004.223178840732|2000.4972677595629|20517|7|2000|1
4004.8142726748943|2001.495890410959|20517|7|2001|1
4005.406181774227|2002.495890410959|20517|7|2002|1
4005.9980908735606|2003.495890410959|20517|7|2003|1
4006.5908152380657|2004.4972677595629|20517|7|2004|1
4007.1819090722274|2005.495890410959|20517|7|2005|1
4007.773818171561|2006.495890410959|20517|7|2006|1
4008.3657272708942|2007.495890410959|20517|7|2007|1
4008.958451635399|2008.4972677595629|20517|7|2008|1
4009.5495454695606|2009.495890410959|20517|7|2009|1
5194.021515458885|2010.495890410959|20517|7|2010|1
5194.434838747998|2011.495890410959|20517|7|2011|1
5194.848731327365|2012.4972677595629|20517|7|2012|1
5195.261485326223|2013.495890410959|20517|7|2013|1
5195.674808615336|2014.495890410959|20517|7|2014|1
5196.088131904448|2015.495890410959|20517|7|2015|1
5196.502024483816|2016.4972677595629|20517|7|2016|1
5196.914778482674|2017.495890410959|20517|7|2017|1
5197.328101771786|2018.495890410959|20517|7|2018|1
5197.741425060899|2019.495890410959|20517|7|2019|1
159.9986871832898|2000.4972677595629|20518|7|2000|1
159.99521016073592|2001.495890410959|20518|7|2001|1
159.99172834250456|2002.495890410959|20518|7|2002|1
159.98824652427317|2003.495890410959|20518|7|2003|1
159.98475991036432|2004.4972677595629|20518|7|2004|1
159.98128288781044|2005.495890410959|20518|7|2005|1
159.97780106957904|2006.495890410959|20518|7|2006|1
159.97431925134768|2007.495890410959|20518|7|2007|1
159.97083263743883|2008.4972677595629|20518|7|2008|1
159.96735561488492|2009.495890410959|20518|7|2009|1
152.99896931933483|2010.495890410959|20518|7|2010|1
152.97916940129352|2011.495890410959|20518|7|2011|1
152.95934221186272|2012.4972677595629|20518|7|2012|1
152.93956956521086|2013.495890410959|20518|7|2013|1
152.91976964716955|2014.495890410959|20518|7|2014|1
152.89996972912823|2015.495890410959|20518|7|2015|1
152.88014253969743|2016.4972677595629|20518|7|2016|1
152.86036989304557|2017.495890410959|20518|7|2017|1
152.84056997500426|2018.495890410959|20518|7|2018|1
152.8207700569629|2019.495890410959|20518|7|2019|1
2833.9917480092504|2000.4972677595629|20519|7|2000|1
2833.9698924389113|2001.495890410959|20519|7|2001|1
2833.9480067243144|2002.495890410959|20519|7|2002|1
2833.926121009717|2003.495890410959|20519|7|2003|1
2833.9042051508613|2004.4972677595629|20519|7|2004|1
2833.8823495805227|2005.495890410959|20519|7|2005|1
2833.8604638659253|2006.495890410959|20519|7|2006|1
2833.8385781513284|2007.495890410959|20519|7|2007|1
2833.8166622924728|2008.4972677595629|20519|7|2008|1
2833.7948067221337|2009.495890410959|20519|7|2009|1
2790.015357141911|2010.495890410959|20519|7|2010|1
2790.3103759207265|2011.495890410959|20519|7|2011|1
2790.6058010432457|2012.4972677595629|20519|7|2012|1
2790.900413478358|2013.495890410959|20519|7|2013|1
2791.1954322571737|2014.495890410959|20519|7|2014|1
2791.4904510359897|2015.495890410959|20519|7|2015|1
2791.7858761585085|2016.4972677595629|20519|7|2016|1
2792.080488593621|2017.495890410959|20519|7|2017|1
2792.3755073724365|2018.495890410959|20519|7|2018|1
2792.6705261512525|2019.495890410959|20519|7|2019|1
7307.970930487131|2000.4972677595629|20520|7|2000|1
7307.893939273438|2001.495890410959|20520|7|2001|1
7307.816841869743|2002.495890410959|20520|7|2002|1
7307.739744466049|2003.495890410959|20520|7|2003|1
7307.662540872353|2004.4972677595629|20520|7|2004|1
7307.585549658659|2005.495890410959|20520|7|2005|1
7307.508452254965|2006.495890410959|20520|7|2006|1
7307.43135485127|2007.495890410959|20520|7|2007|1
7307.354151257574|2008.4972677595629|20520|7|2008|1
7307.277160043881|2009.495890410959|20520|7|2009|1
7153.006184083991|2010.495890410959|20520|7|2010|1
7153.124983592239|2011.495890410959|20520|7|2011|1
7153.243946728824|2012.4972677595629|20520|7|2012|1
7153.362582608735|2013.495890410959|20520|7|2013|1
7153.481382116983|2014.495890410959|20520|7|2014|1
7153.600181625231|2015.495890410959|20520|7|2015|1
7153.719144761815|2016.4972677595629|20520|7|2016|1
7153.837780641727|2017.495890410959|20520|7|2017|1
7153.956580149975|2018.495890410959|20520|7|2018|1
7154.075379658222|2019.495890410959|20520|7|2019|1
326.99043519254|2000.4972677595629|20521|7|2000|1
326.9651025996474|2001.495890410959|20521|7|2001|1
326.9397350668188|2002.495890410959|20521|7|2002|1
326.91436753399023|2003.495890410959|20521|7|2003|1
326.88896506122575|2004.4972677595629|20521|7|2004|1
326.8636324683331|2005.495890410959|20521|7|2005|1
326.8382649355045|2006.495890410959|20521|7|2006|1
326.81289740267596|2007.495890410959|20521|7|2007|1
326.7874949299115|2008.4972677595629|20521|7|2008|1
326.7621623370188|2009.495890410959|20521|7|2009|1
275.99933005756765|2010.495890410959|20521|7|2010|1
275.98646011084077|2011.495890410959|20521|7|2011|1
275.97357243771074|2012.4972677595629|20521|7|2012|1
275.96072021738706|2013.495890410959|20521|7|2013|1
275.9478502706602|2014.495890410959|20521|7|2014|1
275.93498032393336|2015.495890410959|20521|7|2015|1
275.92209265080334|2016.4972677595629|20521|7|2016|1
275.9092404304796|2017.495890410959|20521|7|2017|1
275.8963704837528|2018.495890410959|20521|7|2018|1
275.8835005370259|2019.495890410959|20521|7|2019|1
1041.0322577820218|2000.4972677595629|20522|7|2000|1
1041.117693193346|2001.495890410959|20522|7|2001|1
1041.2032464413169|2002.495890410959|20522|7|2002|1
1041.2887996892878|2003.495890410959|20522|7|2003|1
1041.3744707739054|2004.4972677595629|20522|7|2004|1
1041.4599061852296|2005.495890410959|20522|7|2005|1
1041.5454594332004|2006.495890410959|20522|7|2006|1
1041.6310126811713|2007.495890410959|20522|7|2007|1
1041.7166837657887|2008.4972677595629|20522|7|2008|1
1041.802119177113|2009.495890410959|20522|7|2009|1
1212.999793863867|2010.495890410959|20522|7|2010|1
1212.9958338802587|2011.495890410959|20522|7|2011|1
1212.9918684423726|2012.4972677595629|20522|7|2012|1
1212.9879139130421|2013.495890410959|20522|7|2013|1
1212.983953929434|2014.495890410959|20522|7|2014|1
1212.9799939458258|2015.495890410959|20522|7|2015|1
1212.9760285079394|2016.4972677595629|20522|7|2016|1
1212.9720739786092|2017.495890410959|20522|7|2017|1
1212.9681139950007|2018.495890410959|20522|7|2018|1
1212.9641540113926|2019.495890410959|20522|7|2019|1
1565.0082519907498|2000.4972677595629|20523|7|2000|1
1565.0301075610885|2001.495890410959|20523|7|2001|1
1565.0519932756856|2002.495890410959|20523|7|2002|1
1565.073878990283|2003.495890410959|20523|7|2003|1
1565.0957948491387|2004.4972677595629|20523|7|2004|1
1565.1176504194773|2005.495890410959|20523|7|2005|1
1565.1395361340744|2006.495890410959|20523|7|2006|1
1565.1614218486718|2007.495890410959|20523|7|2007|1
1565.1833377075275|2008.4972677595629|20523|7|2008|1
1565.205193277866|2009.495890410959|20523|7|2009|1
1609.000618408399|2010.495890410959|20523|7|2010|1
1609.0124983592239|2011.495890410959|20523|7|2011|1
1609.0243946728824|2012.4972677595629|20523|7|2012|1
1609.0362582608734|2013.495890410959|20523|7|2013|1
1609.0481382116982|2014.495890410959|20523|7|2014|1
1609.060018162523|2015.495890410959|20523|7|2015|1
1609.0719144761815|2016.4972677595629|20523|7|2016|1
1609.0837780641727|2017.495890410959|20523|7|2017|1
1609.0956580149975|2018.495890410959|20523|7|2018|1
1609.1075379658223|2019.495890410959|20523|7|2019|1
509.9735561205519|2000.4972677595629|20524|7|2000|1
509.90351895196636|2001.495890410959|20524|7|2001|1
509.8333851847344|2002.495890410959|20524|7|2002|1
509.7632514175025|2003.495890410959|20524|7|2003|1
509.69302105162416|2004.4972677595629|20524|7|2004|1
509.6229838830386|2005.495890410959|20524|7|2005|1
509.5528501158067|2006.495890410959|20524|7|2006|1
509.48271634857474|2007.495890410959|20524|7|2007|1
509.4124859826964|2008.4972677595629|20524|7|2008|1
509.34244881411087|2009.495890410959|20524|7|2009|1
368.99891778530156|2010.495890410959|20524|7|2010|1
368.9781278713582|2011.495890410959|20524|7|2011|1
368.95730932245584|2012.4972677595629|20524|7|2012|1
368.9365480434714|2013.495890410959|20524|7|2013|1
368.915758129528|2014.495890410959|20524|7|2014|1
368.89496821558464|2015.495890410959|20524|7|2015|1
368.8741496666823|2016.4972677595629|20524|7|2016|1
368.85338838769786|2017.495890410959|20524|7|2017|1
368.83259847375444|2018.495890410959|20524|7|2018|1
368.8118085598111|2019.495890410959|20524|7|2019|1
10457.142721930923|2000.4972677595629|20525|7|2000|1
10457.520723954281|2001.495890410959|20525|7|2001|1
10457.899247336292|2002.495890410959|20525|7|2002|1
10458.277770718303|2003.495890410959|20525|7|2003|1
10458.656815458964|2004.4972677595629|20525|7|2004|1
10459.034817482323|2005.495890410959|20525|7|2005|1
10459.413340864334|2006.495890410959|20525|7|2006|1
10459.791864246345|2007.495890410959|20525|7|2007|1
10460.170908987007|2008.4972677595629|20525|7|2008|1
10460.548911010366|2009.495890410959|20525|7|2009|1
11218.032595276036|2010.495890410959|20525|7|2010|1
11218.658767684094|2011.495890410959|20525|7|2011|1
11219.28580254984|2012.4972677595629|20525|7|2012|1
11219.911112500207|2013.495890410959|20525|7|2013|1
11220.537284908263|2014.495890410959|20525|7|2014|1
11221.163457316321|2015.495890410959|20525|7|2015|1
11221.790492182068|2016.4972677595629|20525|7|2016|1
11222.415802132433|2017.495890410959|20525|7|2017|1
11223.04197454049|2018.495890410959|20525|7|2018|1
11223.668146948547|2019.495890410959|20525|7|2019|1
14058.361587231035|2000.4972677595629|20526|7|2000|1
14059.319258585878|2001.495890410959|20526|7|2001|1
14060.27825080732|2002.495890410959|20526|7|2002|1
14061.237243028761|2003.495890410959|20526|7|2003|1
14062.197556116798|2004.4972677595629|20526|7|2004|1
14063.155227471643|2005.495890410959|20526|7|2005|1
14064.114219693083|2006.495890410959|20526|7|2006|1
14065.073211914525|2007.495890410959|20526|7|2007|1
14066.033525002562|2008.4972677595629|20526|7|2008|1
14066.991196357407|2009.495890410959|20526|7|2009|1
15986.018088445673|2010.495890410959|20526|7|2010|1
15986.365577007298|2011.495890410959|20526|7|2011|1
15986.71354418181|2012.4972677595629|20526|7|2012|1
15987.060554130549|2013.495890410959|20526|7|2013|1
15987.408042692174|2014.495890410959|20526|7|2014|1
15987.7555312538|2015.495890410959|20526|7|2015|1
15988.10349842831|2016.4972677595629|20526|7|2016|1
15988.450508377051|2017.495890410959|20526|7|2017|1
15988.797996938676|2018.495890410959|20526|7|2018|1
15989.145485500301|2019.495890410959|20526|7|2019|1
2569.0487617635213|2000.4972677595629|20527|7|2000|1
2569.177908315523|2001.495890410959|20527|7|2001|1
2569.307232992688|2002.495890410959|20527|7|2002|1
2569.4365576698538|2003.495890410959|20527|7|2003|1
2569.5660604721825|2004.4972677595629|20527|7|2004|1
2569.695207024184|2005.495890410959|20527|7|2005|1
2569.8245317013493|2006.495890410959|20527|7|2006|1
2569.9538563785145|2007.495890410959|20527|7|2007|1
2570.0833591808437|2008.4972677595629|20527|7|2008|1
2570.2125057328453|2009.495890410959|20527|7|2009|1
2828.9912649813627|2010.495890410959|20527|7|2010|1
2828.8234606759625|2011.495890410959|20527|7|2011|1
2828.6554252455367|2012.4972677595629|20527|7|2012|1
2828.487852065162|2013.495890410959|20527|7|2013|1
2828.320047759762|2014.495890410959|20527|7|2014|1
2828.1522434543617|2015.495890410959|20527|7|2015|1
2827.9842080239355|2016.4972677595629|20527|7|2016|1
2827.816634843561|2017.495890410959|20527|7|2017|1
2827.648830538161|2018.495890410959|20527|7|2018|1
2827.481026232761|2019.495890410959|20527|7|2019|1
1463.9529261436776|2000.4972677595629|20528|7|2000|1
1463.828250049245|2001.495890410959|20528|7|2001|1
1463.7034019955202|2002.495890410959|20528|7|2002|1
1463.5785539417952|2003.495890410959|20528|7|2003|1
1463.4535339287777|2004.4972677595629|20528|7|2004|1
1463.3288578343454|2005.495890410959|20528|7|2005|1
1463.2040097806205|2006.495890410959|20528|7|2006|1
1463.0791617268953|2007.495890410959|20528|7|2007|1
1462.954141713878|2008.4972677595629|20528|7|2008|1
1462.8294656194455|2009.495890410959|20528|7|2009|1
1212.9920379918615|2010.495890410959|20528|7|2010|1
1212.8390836249923|2011.495890410959|20528|7|2011|1
1212.6859185866394|2012.4972677595629|20528|7|2012|1
1212.533174891254|2013.495890410959|20528|7|2013|1
1212.3802205243846|2014.495890410959|20528|7|2014|1
1212.2272661575155|2015.495890410959|20528|7|2015|1
1212.0741011191626|2016.4972677595629|20528|7|2016|1
1211.921357423777|2017.495890410959|20528|7|2017|1
1211.7684030569078|2018.495890410959|20528|7|2018|1
1211.6154486900386|2019.495890410959|20528|7|2019|1
1455.9767443897051|2000.4972677595629|20529|7|2000|1
1455.9151514187506|2001.495890410959|20529|7|2001|1
1455.8534734957948|2002.495890410959|20529|7|2002|1
1455.791795572839|2003.495890410959|20529|7|2003|1
1455.7300326978823|2004.4972677595629|20529|7|2004|1
1455.6684397269275|2005.495890410959|20529|7|2005|1
1455.6067618039717|2006.495890410959|20529|7|2006|1
1455.5450838810161|2007.495890410959|20529|7|2007|1
1455.4833210060592|2008.4972677595629|20529|7|2008|1
1455.4217280351045|2009.495890410959|20529|7|2009|1
1332.0036589163612|2010.495890410959|20529|7|2010|1
1332.073948625408|2011.495890410959|20529|7|2011|1
1332.1443351478874|2012.4972677595629|20529|7|2012|1
1332.2145280435013|2013.495890410959|20529|7|2013|1
1332.2848177525482|2014.495890410959|20529|7|2014|1
1332.3551074615948|2015.495890410959|20529|7|2015|1
1332.4254939840741|2016.4972677595629|20529|7|2016|1
1332.4956868796883|2017.495890410959|20529|7|2017|1
1332.5659765887349|2018.495890410959|20529|7|2018|1
1332.6362662977815|2019.495890410959|20529|7|2019|1
3095.054388120851|2000.4972677595629|20530|7|2000|1
3095.1984361980835|2001.495890410959|20530|7|2001|1
3095.3426829533832|2002.495890410959|20530|7|2002|1
3095.486929708683|2003.495890410959|20530|7|2003|1
3095.63137514205|2004.4972677595629|20530|7|2004|1
3095.7754232192824|2005.495890410959|20530|7|2005|1
3095.919669974582|2006.495890410959|20530|7|2006|1
3096.063916729882|2007.495890410959|20530|7|2007|1
3096.2083621632487|2008.4972677595629|20530|7|2008|1
3096.3524102404813|2009.495890410959|20530|7|2009|1
3385.0138626549465|2010.495890410959|20530|7|2010|1
3385.2801715526025|2011.495890410959|20530|7|2011|1
3385.5468472504463|2012.4972677595629|20530|7|2012|1
3385.812789347914|2013.495890410959|20530|7|2013|1
3386.0790982455696|2014.495890410959|20530|7|2014|1
3386.3454071432257|2015.495890410959|20530|7|2015|1
3386.61208284107|2016.4972677595629|20530|7|2016|1
3386.8780249385372|2017.495890410959|20530|7|2017|1
3387.144333836193|2018.495890410959|20530|7|2018|1
3387.410642733849|2019.495890410959|20530|7|2019|1
1939.0738928262592|2000.4972677595629|20531|7|2000|1
1939.2695995242927|2001.495890410959|20531|7|2001|1
1939.4655761504584|2002.495890410959|20531|7|2002|1
1939.6615527766244|2003.495890410959|20531|7|2003|1
1939.8577993309225|2004.4972677595629|20531|7|2004|1
1940.053506028956|2005.495890410959|20531|7|2005|1
1940.2494826551217|2006.495890410959|20531|7|2006|1
1940.4454592812876|2007.495890410959|20531|7|2007|1
1940.641705835586|2008.4972677595629|20531|7|2008|1
1940.8374125336193|2009.495890410959|20531|7|2009|1
2333.0071889976393|2010.495890410959|20531|7|2010|1
2333.145293425978|2011.495890410959|20531|7|2011|1
2333.2835880722578|2012.4972677595629|20531|7|2012|1
2333.4215022826543|2013.495890410959|20531|7|2013|1
2333.5596067109923|2014.495890410959|20531|7|2014|1
2333.6977111393307|2015.495890410959|20531|7|2015|1
2333.8360057856103|2016.4972677595629|20531|7|2016|1
2333.973919996007|2017.495890410959|20531|7|2017|1
2334.1120244243452|2018.495890410959|20531|7|2018|1
2334.2501288526837|2019.495890410959|20531|7|2019|1
4138.988184649608|2000.4972677595629|20532|7|2000|1
4138.956891446624|2001.495890410959|20532|7|2001|1
4138.925555082541|2002.495890410959|20532|7|2002|1
4138.894218718458|2003.495890410959|20532|7|2003|1
4138.862839193279|2004.4972677595629|20532|7|2004|1
4138.831545990294|2005.495890410959|20532|7|2005|1
4138.800209626212|2006.495890410959|20532|7|2006|1
4138.768873262129|2007.495890410959|20532|7|2007|1
4138.7374937369495|2008.4972677595629|20532|7|2008|1
4138.706200533965|2009.495890410959|20532|7|2009|1
4075.9997423298337|2010.495890410959|20532|7|2010|1
4075.994792350323|2011.495890410959|20532|7|2011|1
4075.989835552966|2012.4972677595629|20532|7|2012|1
4075.9848923913028|2013.495890410959|20532|7|2013|1
4075.9799424117923|2014.495890410959|20532|7|2014|1
4075.974992432282|2015.495890410959|20532|7|2015|1
4075.9700356349244|2016.4972677595629|20532|7|2016|1
4075.9650924732614|2017.495890410959|20532|7|2017|1
4075.960142493751|2018.495890410959|20532|7|2018|1
4075.955192514241|2019.495890410959|20532|7|2019|1
1683.095272984111|2000.4972677595629|20533|7|2000|1
1683.347605478022|2001.495890410959|20533|7|2001|1
1683.6002860010988|2002.495890410959|20533|7|2002|1
1683.8529665241756|2003.495890410959|20533|7|2003|1
1684.105995076418|2004.4972677595629|20533|7|2004|1
1684.358327570329|2005.495890410959|20533|7|2005|1
1684.6110080934059|2006.495890410959|20533|7|2006|1
1684.8636886164825|2007.495890410959|20533|7|2007|1
1685.116717168725|2008.4972677595629|20533|7|2008|1
1685.3690496626361|2009.495890410959|20533|7|2009|1
2191.0137853538968|2010.495890410959|20533|7|2010|1
2191.2786092576994|2011.495890410959|20533|7|2011|1
2191.543797916336|2012.4972677595629|20533|7|2012|1
2191.8082570653046|2013.495890410959|20533|7|2013|1
2192.073080969107|2014.495890410959|20533|7|2014|1
2192.3379048729103|2015.495890410959|20533|7|2015|1
2192.603093531547|2016.4972677595629|20533|7|2016|1
2192.8675526805155|2017.495890410959|20533|7|2017|1
2193.132376584318|2018.495890410959|20533|7|2018|1
2193.3972004881207|2019.495890410959|20533|7|2019|1
4172.9608030439385|2000.4972677595629|20534|7|2000|1
4172.856989084829|2001.495890410959|20534|7|2001|1
4172.753031940493|2002.495890410959|20534|7|2002|1
4172.649074796156|2003.495890410959|20534|7|2003|1
4172.544974466592|2004.4972677595629|20534|7|2004|1
4172.441160507483|2005.495890410959|20534|7|2005|1
4172.337203363146|2006.495890410959|20534|7|2006|1
4172.23324621881|2007.495890410959|20534|7|2007|1
4172.129145889245|2008.4972677595629|20534|7|2008|1
4172.0253319301355|2009.495890410959|20534|7|2009|1
3963.9883533084835|2010.495890410959|20534|7|2010|1
3963.7646142346166|2011.495890410959|20534|7|2011|1
3963.5405669940487|2012.4972677595629|20534|7|2012|1
3963.317136086883|2013.495890410959|20534|7|2013|1
3963.093397013016|2014.495890410959|20534|7|2014|1
3962.869657939149|2015.495890410959|20534|7|2015|1
3962.645610698581|2016.4972677595629|20534|7|2016|1
3962.422179791415|2017.495890410959|20534|7|2017|1
3962.1984407175482|2018.495890410959|20534|7|2018|1
3961.974701643681|2019.495890410959|20534|7|2019|1
3389.9223562688544|2000.4972677595629|20535|7|2000|1
3389.716715220667|2001.495890410959|20535|7|2001|1
3389.5107905424115|2002.495890410959|20535|7|2002|1
3389.304865864156|2003.495890410959|20535|7|2003|1
3389.0986575558327|2004.4972677595629|20535|7|2004|1
3388.8930165076454|2005.495890410959|20535|7|2005|1
3388.68709182939|2006.495890410959|20535|7|2006|1
3388.4811671511343|2007.495890410959|20535|7|2007|1
3388.274958842811|2008.4972677595629|20535|7|2008|1
3388.069317794623|2009.495890410959|20535|7|2009|1
2976.006467521174|2010.495890410959|20535|7|2010|1
2976.130712006883|2011.495890410959|20535|7|2011|1
2976.2551276205613|2012.4972677595629|20535|7|2012|1
2976.379200978302|2013.495890410959|20535|7|2013|1
2976.5034454640113|2014.495890410959|20535|7|2014|1
2976.62768994972|2015.495890410959|20535|7|2015|1
2976.752105563399|2016.4972677595629|20535|7|2016|1
2976.876178921139|2017.495890410959|20535|7|2017|1
2977.0004234068483|2018.495890410959|20535|7|2018|1
2977.1246678925577|2019.495890410959|20535|7|2019|1
518.9951238236479|2000.4972677595629|20536|7|2000|1
518.9822091684476|2001.495890410959|20536|7|2001|1
518.9692767007311|2002.495890410959|20536|7|2002|1
518.9563442330146|2003.495890410959|20536|7|2003|1
518.9433939527818|2004.4972677595629|20536|7|2004|1
518.9304792975815|2005.495890410959|20536|7|2005|1
518.917546829865|2006.495890410959|20536|7|2006|1
518.9046143621485|2007.495890410959|20536|7|2007|1
518.8916640819157|2008.4972677595629|20536|7|2008|1
518.8787494267154|2009.495890410959|20536|7|2009|1
492.99886625126834|2010.495890410959|20536|7|2010|1
492.9770863414229|2011.495890410959|20536|7|2011|1
492.955276433049|2012.4972677595629|20536|7|2012|1
492.93352652173195|2013.495890410959|20536|7|2013|1
492.9117466118865|2014.495890410959|20536|7|2014|1
492.889966702041|2015.495890410959|20536|7|2015|1
492.86815679366714|2016.4972677595629|20536|7|2016|1
492.84640688235015|2017.495890410959|20536|7|2017|1
492.8246269725047|2018.495890410959|20536|7|2018|1
492.8028470626592|2019.495890410959|20536|7|2019|1
7785.805140491159|2000.4972677595629|20537|7|2000|1
7785.28905100066|2001.495890410959|20537|7|2001|1
7784.7722496946035|2002.495890410959|20537|7|2002|1
7784.255448388547|2003.495890410959|20537|7|2003|1
7783.737935266932|2004.4972677595629|20537|7|2004|1
7783.221845776433|2005.495890410959|20537|7|2005|1
7782.705044470376|2006.495890410959|20537|7|2006|1
7782.18824316432|2007.495890410959|20537|7|2007|1
7781.670730042706|2008.4972677595629|20537|7|2008|1
7781.154640552207|2009.495890410959|20537|7|2009|1
6746.999046620384|2010.495890410959|20537|7|2010|1
6746.980731696197|2011.495890410959|20537|7|2011|1
6746.962391545973|2012.4972677595629|20537|7|2012|1
6746.94410184782|2013.495890410959|20537|7|2013|1
6746.925786923632|2014.495890410959|20537|7|2014|1
6746.907471999443|2015.495890410959|20537|7|2015|1
6746.88913184922|2016.4972677595629|20537|7|2016|1
6746.870842151067|2017.495890410959|20537|7|2017|1
6746.852527226879|2018.495890410959|20537|7|2018|1
6746.8342123026905|2019.495890410959|20537|7|2019|1
635.0131281671019|2000.4972677595629|20538|7|2000|1
635.0478983926408|2001.495890410959|20538|7|2001|1
635.0827165749546|2002.495890410959|20538|7|2002|1
635.1175347572682|2003.495890410959|20538|7|2003|1
635.1524008963568|2004.4972677595629|20538|7|2004|1
635.1871711218957|2005.495890410959|20538|7|2005|1
635.2219893042095|2006.495890410959|20538|7|2006|1
635.2568074865231|2007.495890410959|20538|7|2007|1
635.2916736256117|2008.4972677595629|20538|7|2008|1
635.3264438511507|2009.495890410959|20538|7|2009|1
705.000206136133|2010.495890410959|20538|7|2010|1
705.0041661197413|2011.495890410959|20538|7|2011|1
705.0081315576275|2012.4972677595629|20538|7|2012|1
705.0120860869579|2013.495890410959|20538|7|2013|1
705.0160460705661|2014.495890410959|20538|7|2014|1
705.0200060541744|2015.495890410959|20538|7|2015|1
705.0239714920605|2016.4972677595629|20538|7|2016|1
705.0279260213908|2017.495890410959|20538|7|2017|1
705.0318860049991|2018.495890410959|20538|7|2018|1
705.0358459886074|2019.495890410959|20538|7|2019|1
3902.2106133093635|2000.4972677595629|20539|7|2000|1
3902.7684270705095|2001.495890410959|20539|7|2001|1
3903.327010195342|2002.495890410959|20539|7|2002|1
3903.8855933201753|2003.495890410959|20539|7|2003|1
3904.4449458086956|2004.4972677595629|20539|7|2004|1
3905.0027595698416|2005.495890410959|20539|7|2005|1
3905.5613426946747|2006.495890410959|20539|7|2006|1
3906.1199258195074|2007.495890410959|20539|7|2007|1
3906.6792783080277|2008.4972677595629|20539|7|2008|1
3907.2370920691737|2009.495890410959|20539|7|2009|1
5025.034089763|2010.495890410959|20539|7|2010|1
5025.688972052217|2011.495890410959|20539|7|2011|1
5026.344756342641|2012.4972677595629|20539|7|2012|1
5026.9987366306505|2013.495890410959|20539|7|2013|1
5027.653618919868|2014.495890410959|20539|7|2014|1
5028.308501209084|2015.495890410959|20539|7|2015|1
5028.964285499508|2016.4972677595629|20539|7|2016|1
5029.618265787518|2017.495890410959|20539|7|2017|1
5030.273148076734|2018.495890410959|20539|7|2018|1
5030.928030365952|2019.495890410959|20539|7|2019|1
6088.182106432228|2000.4972677595629|20540|7|2000|1
6088.664419132204|2001.495890410959|20540|7|2001|1
6089.147397061155|2002.495890410959|20540|7|2002|1
6089.630374990107|2003.495890410959|20540|7|2003|1
6090.114018148035|2004.4972677595629|20540|7|2004|1
6090.59633084801|2005.495890410959|20540|7|2005|1
6091.0793087769625|2006.495890410959|20540|7|2006|1
6091.562286705915|2007.495890410959|20540|7|2007|1
6092.0459298638425|2008.4972677595629|20540|7|2008|1
6092.528242563818|2009.495890410959|20540|7|2009|1
7059.032646810069|2010.495890410959|20540|7|2010|1
7059.659809214028|2011.495890410959|20540|7|2011|1
7060.287835439249|2012.4972677595629|20540|7|2012|1
7060.914134021946|2013.495890410959|20540|7|2013|1
7061.541296425905|2014.495890410959|20540|7|2014|1
7062.168458829864|2015.495890410959|20540|7|2015|1
7062.796485055084|2016.4972677595629|20540|7|2016|1
7063.422783637781|2017.495890410959|20540|7|2017|1
7064.04994604174|2018.495890410959|20540|7|2018|1
7064.6771084457|2019.495890410959|20540|7|2019|1
1854.9722433038417|2000.4972677595629|20541|7|2000|1
1854.8987291127023|2001.495890410959|20541|7|2001|1
1854.825113527239|2002.495890410959|20541|7|2002|1
1854.7514979417756|2003.495890410959|20541|7|2003|1
1854.6777809619884|2004.4972677595629|20541|7|2004|1
1854.604266770849|2005.495890410959|20541|7|2005|1
1854.5306511853858|2006.495890410959|20541|7|2006|1
1854.4570355999224|2007.495890410959|20541|7|2007|1
1854.3833186201352|2008.4972677595629|20541|7|2008|1
1854.309804428996|2009.495890410959|20541|7|2009|1
1706.9961607145221|2010.495890410959|20541|7|2010|1
1706.9224060198183|2011.495890410959|20541|7|2011|1
1706.8485497391887|2012.4972677595629|20541|7|2012|1
1706.7748966304105|2013.495890410959|20541|7|2013|1
1706.7011419357066|2014.495890410959|20541|7|2014|1
1706.6273872410027|2015.495890410959|20541|7|2015|1
1706.5535309603729|2016.4972677595629|20541|7|2016|1
1706.4798778515947|2017.495890410959|20541|7|2017|1
1706.4061231568908|2018.495890410959|20541|7|2018|1
1706.3323684621869|2019.495890410959|20541|7|2019|1
873.9759942087279|2000.4972677595629|20542|7|2000|1
873.9124143677425|2001.495890410959|20542|7|2001|1
873.8487468343689|2002.495890410959|20542|7|2002|1
873.7850793009951|2003.495890410959|20542|7|2003|1
873.7213240752333|2004.4972677595629|20542|7|2004|1
873.6577442342478|2005.495890410959|20542|7|2005|1
873.5940767008741|2006.495890410959|20542|7|2006|1
873.5304091675005|2007.495890410959|20542|7|2007|1
873.4666539417386|2008.4972677595629|20542|7|2008|1
873.4030741007531|2009.495890410959|20542|7|2009|1
746.0036331493448|2010.495890410959|20542|7|2010|1
746.0734278604403|2011.495890410959|20542|7|2011|1
746.1433187031839|2012.4972677595629|20542|7|2012|1
746.2130172826317|2013.495890410959|20542|7|2013|1
746.2828119937274|2014.495890410959|20542|7|2014|1
746.3526067048231|2015.495890410959|20542|7|2015|1
746.4224975475665|2016.4972677595629|20542|7|2016|1
746.4921961270144|2017.495890410959|20542|7|2017|1
746.56199083811|2018.495890410959|20542|7|2018|1
746.6317855492057|2019.495890410959|20542|7|2019|1
